"","folio","ginc_1_2","ginc_3","ginc_4","ginc_5","ginc_6","ginc_7","bin_telefono","bin_celular","bin_tvpaga","bin_conex_inte","bin_agua","bin_electricidad","coche","propiedad","piso_tierra","piso_cemento","piso_otro","bin_sex","share_h","share_ocup","hablaind","inst","prospera","adultom","rururb","tam_grande","tam_med","tam_medpeq","tam_peq","ent","mun","region","no_edu","kinder","primaria","secundaria","preparatoria","licenciatura","postgrado","factor","upm"
"11008","1800400011027013710201",0,0,0,1,0,0,1,1,1,1,1,1,2,1,0,0,1,0,0.75,0.25,0,"IMSS",0,0,0,0,0,0,1,"18","18004",2,0,0,0,1,0,0,0,2237,19
"11009","1800400011027013710301",0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0.333333333333333,0.333333333333333,0,"IMSS",0,0,0,0,0,0,1,"18","18004",2,0,0,0,1,0,0,0,2146,19
"11010","1800400011027013710501",0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0.6,0.4,0,NA,0,0,0,0,0,0,1,"18","18004",2,0,0,0,1,0,0,0,1568,19
"11011","1800400011027013710502",0,1,0,0,0,0,1,0,1,1,1,1,2,1,0,0,1,1,0.333333333333333,0.333333333333333,0,"IMSS Prospera",0,0,0,0,0,0,1,"18","18004",2,0,0,0,1,0,0,0,1404,19
"11012","1800400011031004720101",0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,NA,0,0,0,0,0,1,0,"18","18004",2,0,0,1,0,0,0,0,449,19
"11013","1800400011031004720401",0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0.333333333333333,0.333333333333333,0,"IMSS",0,1,0,0,0,1,0,"18","18004",2,0,0,0,1,0,0,0,1262,19
"11014","1800400011031004740301",0,0,0,1,0,0,1,1,1,1,1,1,2,0,0,1,0,0,0.5,1,1,"IMSS",0,0,0,0,0,0,1,"18","18004",2,0,0,0,0,0,1,0,1240,19
"11015","1800400011031030720201",0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0.5,1,0,"ISSSTE",0,0,0,0,0,1,0,"18","18004",2,0,0,0,0,0,1,0,2237,19
"11016","1800400011031030720202",0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0.5,0.5,0,"Otro",0,0,0,0,0,1,0,"18","18004",2,0,0,0,0,0,1,0,1291,19
"11017","1800400011031030720501",0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0.5,0,0,"IMSS",0,0,0,0,0,1,0,"18","18004",2,0,0,0,1,0,0,0,1404,19
"11018","1800400011031030740101",0,1,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0.5,0.5,0,NA,0,0,0,0,0,0,1,"18","18004",2,0,0,0,0,0,1,0,870,19
"11019","1800400011031036720201",0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0.5,1,0,"ISSSTE",0,0,0,0,0,1,0,"18","18004",2,0,0,0,0,0,1,0,2283,19
"11020","1800400011031036740101",1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,"IMSS Prospera",1,1,0,0,0,0,1,"18","18004",2,0,0,1,0,0,0,0,449,19
"11021","1800400011031036740401",0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0.333333333333333,0.666666666666667,0,NA,0,0,0,0,0,1,0,"18","18004",2,0,0,1,0,0,0,0,1262,19
"11022","1800400890000001710101",0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0.333333333333333,0,"Otro",0,0,1,0,0,0,1,"18","18004",2,0,0,0,1,0,0,0,449,18
"11023","1800400890000001710102",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0.25,0.5,0,"Otro",0,0,1,0,0,0,1,"18","18004",2,0,0,1,0,0,0,0,449,18
"11024","1800400890000001710201",0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0.2,0.2,0,"IMSS",0,0,1,0,0,0,1,"18","18004",2,0,0,0,1,0,0,0,1291,18
"11025","1800400890000001710202",0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0.75,0.25,0,"IMSS",0,0,1,0,0,0,1,"18","18004",2,0,0,1,0,0,0,0,1291,18
"11026","1800400890000001710301",0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0.333333333333333,0,0,NA,0,0,1,0,0,0,1,"18","18004",2,0,0,0,1,0,0,0,2146,18
"11027","1800400890000001710401",0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0.8,0.6,0,"IMSS Prospera",0,0,1,0,0,0,1,"18","18004",2,0,0,0,1,0,0,0,1240,18
"11028","1800400890000001710402",0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,1,0.25,0.25,0,NA,0,0,1,0,0,0,1,"18","18004",2,0,0,0,1,0,0,0,1262,18
"11029","1800400890000001710501",0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,"IMSS",0,0,1,0,0,0,1,"18","18004",2,0,0,1,0,0,0,0,1404,18
"11030","1800400890000001710502",0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,"IMSS",0,0,1,0,0,0,1,"18","18004",2,1,0,0,0,0,0,0,1404,18
"11031","1800401860866013660301",0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0.666666666666667,0.833333333333333,0,"ISSSTE",0,0,0,0,0,1,0,"18","18004",2,0,0,0,1,0,0,0,1568,23
"11032","1800401860866013720101",0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0.6,0.2,0,NA,0,0,0,0,0,0,1,"18","18004",2,0,0,0,1,0,0,0,566,23
"11033","1800401860866013740101",0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0.5,0.666666666666667,0,"Otro",0,1,0,0,0,0,1,"18","18004",2,0,0,0,1,0,0,0,449,23
"11034","1800401860866019730201",0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0.666666666666667,0.333333333333333,0,NA,0,0,0,0,0,1,0,"18","18004",2,0,0,1,0,0,0,0,1291,23
"11035","1800401860866019730501",0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0.5,0.5,1,"IMSS",0,0,0,0,0,1,0,"18","18004",2,0,0,0,1,0,0,0,2146,23
"11036","1800401860866019740301",0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0.666666666666667,0,NA,1,1,0,0,0,0,1,"18","18004",2,0,0,0,1,0,0,0,2146,23
"11037","1800401860866019740401",0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0.5,0.5,0,"IMSS",0,0,0,0,0,0,1,"18","18004",2,0,0,0,1,0,0,0,1404,23
"11038","1800401860866046720201",0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,0.5,0.5,0,"IMSS",0,0,0,0,0,0,1,"18","18004",2,0,0,1,0,0,0,0,1291,23
"11039","1800401860866046720202",0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0.5,0.333333333333333,0,"Otro",0,0,0,0,0,0,1,"18","18004",2,0,0,1,0,0,0,0,2237,23
"11040","1800401860866046720401",0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0.666666666666667,0.333333333333333,0,NA,0,0,0,0,0,0,1,"18","18004",2,0,0,0,1,0,0,0,1262,23
"11041","1800401860866046720501",0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,0.5,0.5,0,"IMSS",0,0,0,0,0,0,1,"18","18004",2,0,0,1,0,0,0,0,1404,23
"11042","1800401860866046730101",1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0.333333333333333,0,0,NA,0,0,0,0,0,1,0,"18","18004",2,0,0,1,0,0,0,0,449,23
"11043","1800401860866046730401",0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0.5,0.25,0,"IMSS",0,0,0,0,0,1,0,"18","18004",2,0,0,0,0,1,0,0,1262,23
"11044","1800401860866046740201",0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0.5,0.75,0,NA,0,0,0,0,0,0,1,"18","18004",2,1,0,0,0,0,0,0,1291,23
"11045","1800600010216004720102",0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0.5,0.5,0,NA,1,0,0,0,0,0,1,"18","18006",2,0,0,0,0,0,1,0,841,17
"11046","1800600010216004720201",1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0.666666666666667,0.666666666666667,0,NA,0,0,0,0,0,0,1,"18","18006",2,0,0,1,0,0,0,0,2237,17
"11047","1800600010216004720202",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0.5,0.5,0,NA,0,0,0,0,0,0,1,"18","18006",2,0,0,1,0,0,0,0,2283,17
"11048","1800600010216004720501",1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0.5,0.5,0,"IMSS",0,0,0,0,0,0,1,"18","18006",2,1,0,0,0,0,0,0,1404,17
"11049","1800600010216004740401",0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0.714285714285714,0.857142857142857,0,"Otro",0,0,0,0,0,0,1,"18","18006",2,0,0,0,1,0,0,0,1262,17
"11050","1800600010216028720301",0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,0.333333333333333,0.333333333333333,0,NA,0,0,0,0,0,0,1,"18","18006",2,0,0,0,0,0,1,0,2146,17
"11051","1800600010216028720401",0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0.5,0,0,NA,0,0,0,0,0,0,1,"18","18006",2,0,0,1,0,0,0,0,1262,17
"11052","1800600010216028720501",0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0.666666666666667,1,0,"IMSS",0,0,0,0,0,0,1,"18","18006",2,0,0,1,0,0,0,0,1404,17
"11053","1800600010216035720101",0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0.5,1,0,NA,0,0,0,0,0,0,1,"18","18006",2,0,0,0,1,0,0,0,841,17
"11054","1800600010216035720102",0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,"IMSS",0,0,0,0,0,0,1,"18","18006",2,0,0,0,0,0,1,0,449,17
"11055","1800600010216035720201",0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0.5,0.5,0,NA,0,0,0,0,0,0,1,"18","18006",2,0,0,0,0,0,1,0,2283,17
"11056","1800800010102018710201",0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0.4,0.2,0,"Otro",0,0,0,0,0,0,1,"18","18008",2,0,0,0,1,0,0,0,1291,5
"11057","1800800010102018710401",0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0.333333333333333,0.333333333333333,0,"IMSS",0,0,0,0,0,0,1,"18","18008",2,0,0,0,1,0,0,0,1262,5
"11058","1800800010102018710402",0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0.5,0.5,0,"Otro",0,0,0,0,0,0,1,"18","18008",2,0,0,0,1,0,0,0,1262,5
"11059","1800800010102018720501",0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,"IMSS",0,0,0,0,0,1,0,"18","18008",2,0,0,0,0,0,1,0,1291,5
"11060","1800800010102018730201",0,0,0,0,1,0,1,1,1,1,1,1,2,1,0,1,0,0,0.5,0.25,0,"IMSS",0,0,0,0,0,1,0,"18","18008",2,0,0,0,0,0,1,0,2283,5
"11061","1800800010102025730101",0,0,0,0,1,0,0,1,1,1,1,1,2,1,0,1,0,1,0.4,0.4,0,"IMSS",0,0,0,0,1,0,0,"18","18008",2,0,0,0,0,0,1,0,566,5
"11062","1800800010102025730201",0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0.5,0.333333333333333,0,"IMSS",0,0,0,0,0,1,0,"18","18008",2,0,0,0,1,0,0,0,2283,5
"11063","1800800010102045730101",0,0,0,1,0,0,0,1,1,1,1,1,2,1,0,1,0,1,0.75,0.25,0,"IMSS",0,0,0,0,0,1,0,"18","18008",2,0,0,0,0,1,0,0,841,5
"11064","1800800010102045730301",0,0,0,1,0,0,1,1,0,1,1,1,2,1,0,1,0,0,0.666666666666667,0,0,"IMSS",0,0,0,0,0,1,0,"18","18008",2,0,0,0,0,0,0,1,1568,5
"11065","1800800010102045730501",0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0.5,0,1,"IMSS",0,1,0,0,0,0,1,"18","18008",2,0,0,1,0,0,0,0,1404,5
"11066","1800800010244010710502",0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0.5,0.5,0,"IMSS",0,0,0,0,0,0,1,"18","18008",2,0,0,1,0,0,0,0,870,5
"11067","1800800010244013710101",0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0.333333333333333,1,0,"IMSS",0,0,0,0,0,0,1,"18","18008",2,0,0,0,0,0,1,0,449,5
"11068","1800800010244013710301",0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0.666666666666667,0.666666666666667,0,NA,0,0,0,0,0,0,1,"18","18008",2,0,0,0,1,0,0,0,2146,5
"11069","1800800010244013710302",0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0.333333333333333,0.666666666666667,0,NA,0,0,0,0,0,0,1,"18","18008",2,0,0,0,0,1,0,0,2146,5
"11070","1800800010244013710501",0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0.333333333333333,0.666666666666667,0,"IMSS",0,0,0,0,0,1,0,"18","18008",2,0,0,0,1,0,0,0,870,5
"11071","1800800010244018710101",0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0.5,0.25,0,"IMSS",0,0,0,0,0,1,0,"18","18008",2,0,0,0,0,1,0,0,841,5
"11072","1800800010244018710201",0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0.75,0.5,0,"Otro",0,0,0,0,0,0,1,"18","18008",2,0,0,0,0,1,0,0,2283,5
"11073","1800800010244018710401",0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0.666666666666667,0.666666666666667,0,"IMSS",0,0,0,0,0,1,0,"18","18008",2,0,0,0,1,0,0,0,1240,5
"11074","1800800010244018710402",0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0.5,0.5,0,"Otro",0,0,0,0,0,0,1,"18","18008",2,0,0,0,1,0,0,0,1262,5
"11075","1800800010244018710501",0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0.5,1,1,"IMSS",0,0,0,0,0,0,1,"18","18008",2,0,0,0,0,1,0,0,870,5
"11076","1800800010244018720102",0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0.666666666666667,0.666666666666667,1,NA,0,0,0,0,0,0,1,"18","18008",2,0,0,0,0,0,0,0,449,5
"11077","1800800010244018720201",0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0.5,0.5,0,"IMSS",0,0,0,0,0,1,0,"18","18008",2,0,0,0,1,0,0,0,1291,5
"11078","1800800010244018720202",0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0.5,0.75,0,NA,0,0,0,0,0,0,1,"18","18008",2,0,0,0,1,0,0,0,870,5
"11079","1800800010244018720203",0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0.714285714285714,0.285714285714286,0,"ISSSTE",0,0,0,0,0,0,1,"18","18008",2,0,0,1,0,0,0,0,1291,5
"11080","1801000100000001660101",1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0.4,0.4,0,"Otro",0,0,1,0,0,0,1,"18","18010",2,0,0,0,0,0,0,0,566,38
"11081","1801000100000001660201",0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.75,0.75,0,NA,0,0,1,0,0,0,1,"18","18010",2,0,0,1,0,0,0,0,1291,38
"11082","1801000100000001660501",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.6,0.4,0,"Otro",0,1,1,0,0,0,1,"18","18010",2,0,0,0,1,0,0,0,1404,38
"11083","1801000100000001710101",0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,"ISSSTE",0,0,1,0,1,0,0,"18","18010",2,0,0,0,0,0,1,0,449,38
"11084","1801000100000001710301",0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0.571428571428571,0.428571428571429,0,NA,0,0,1,0,0,0,1,"18","18010",2,0,0,0,0,1,0,0,2146,38
"11085","1801000100000001710401",1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0.4,0.2,0,"Otro",0,0,1,0,0,0,1,"18","18010",2,0,0,0,1,0,0,0,1262,38
"11086","1801000100000001710402",0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,1,1,0.75,0.25,1,"Otro",0,0,1,0,0,0,1,"18","18010",2,0,0,0,0,1,0,0,1262,38
"11087","1801000100000001740501",0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0.333333333333333,0.333333333333333,0,"IMSS",0,0,1,0,0,0,1,"18","18010",2,0,0,1,0,0,0,0,1404,38
"11088","1801000100000001760101",0,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0.4,0.6,0,"IMSS",0,0,1,1,0,0,0,"18","18010",2,0,0,0,1,0,0,0,2283,38
"11089","1801000100000001760201",0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0.5,0.5,0,"IMSS",0,0,1,0,0,0,1,"18","18010",2,0,0,0,1,0,0,0,1291,38
"11090","1801000140000001730201",0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.666666666666667,0.333333333333333,0,NA,0,0,1,0,0,0,1,"18","18010",2,0,0,0,1,0,0,0,2283,37
"11091","1801000140000001730202",0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0.5,0.25,0,"IMSS",0,0,1,0,0,0,1,"18","18010",2,0,0,1,0,0,0,0,1291,37
"11092","1801000140000001730401",0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0.25,0.5,0,NA,0,0,1,0,0,0,1,"18","18010",2,0,0,0,1,0,0,0,1262,37
"11093","1801000140000001730402",0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0.5,0.333333333333333,0,"Otro",0,0,1,0,0,0,1,"18","18010",2,0,0,0,1,0,0,0,1262,37
"11094","1801000140000001740501",0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0.5,0,0,"Otro",1,1,1,0,0,0,1,"18","18010",2,0,0,1,0,0,0,0,1404,37
"11095","1801000140000001740502",0,0,0,0,1,0,0,1,0,0,0,1,2,0,0,1,0,0,0.75,0.5,0,"IMSS",1,1,1,0,0,0,1,"18","18010",2,0,0,0,1,0,0,0,870,37
"11096","1801000140000001760101",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0.666666666666667,0,0,"Otro",0,0,1,0,0,0,1,"18","18010",2,0,0,1,0,0,0,0,449,37
"11097","1801000140000001760102",1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,0.25,0.25,0,NA,0,0,1,0,0,0,1,"18","18010",2,0,0,1,0,0,0,0,449,37
"11098","1801000140000001760201",0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0.4,0.4,0,NA,0,0,1,0,0,0,1,"18","18010",2,0,0,1,0,0,0,0,1291,37
"11099","1801000140000001760301",0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0.666666666666667,0.666666666666667,0,"Otro",0,0,1,0,0,0,1,"18","18010",2,0,0,0,0,1,0,0,1568,37
"11100","1801000250000001670101",0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,NA,0,0,1,0,0,0,1,"18","18010",2,0,0,0,1,0,0,0,566,15
"11101","1801000250000001720101",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,"Otro",0,0,1,0,0,0,1,"18","18010",2,0,0,1,0,0,0,0,449,15
"11102","1801000250000001720201",0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0.5,0.5,0,NA,0,0,1,0,0,0,1,"18","18010",2,0,0,0,1,0,0,0,1291,15
"11103","1801000250000001720202",0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0.666666666666667,0.666666666666667,0,"IMSS",0,0,1,0,0,0,1,"18","18010",2,0,0,0,1,0,0,0,1291,15
"11104","1801000250000001720203",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,NA,0,0,1,0,0,0,1,"18","18010",2,0,0,1,0,0,0,0,1291,15
"11105","1801000250000001740301",0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0.5,0.5,0,"Otro",0,0,1,0,0,0,1,"18","18010",2,0,0,0,1,0,0,0,2146,15
"11106","1801000250000001740401",0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0.5,0.5,0,"IMSS",0,0,1,0,0,0,1,"18","18010",2,0,0,0,1,0,0,0,1240,15
"11107","1801000250000001740402",0,1,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,1,0.5,0.5,1,"IMSS",0,0,1,0,0,0,1,"18","18010",2,0,0,0,1,0,0,0,1262,15
"11108","1801000250000001740501",0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0.75,0.5,0,NA,0,0,1,0,0,0,1,"18","18010",2,0,0,1,0,0,0,0,1404,15
"11109","1801000250000001740502",0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0.666666666666667,0,0,NA,0,0,1,0,0,0,1,"18","18010",2,0,0,1,0,0,0,0,870,15
"11110","1801200250162020720101",0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,NA,0,1,0,0,0,0,1,"18","18012",2,0,0,1,0,0,0,0,449,13
"11111","1801200250162020720201",0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,NA,0,1,0,0,0,0,1,"18","18012",2,0,0,1,0,0,0,0,1291,13
"11112","1801200250162020730201",0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,"ISSSTE",0,0,0,0,0,1,0,"18","18012",2,0,0,1,0,0,0,0,1291,13
"11113","1801200250162020730401",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.285714285714286,0.571428571428571,0,NA,0,0,0,0,0,1,0,"18","18012",2,0,0,1,0,0,0,0,1240,13
"11114","1801200250162022720301",0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0.75,0.25,0,NA,0,0,0,0,0,0,1,"18","18012",2,0,0,0,1,0,0,0,2146,13
"11115","1801200250162022720501",0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0.75,0,0,NA,0,1,0,0,0,0,1,"18","18012",2,0,0,1,0,0,0,0,1404,13
"11116","1801200250162022730201",0,0,1,0,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,"Otro",0,0,0,0,0,1,0,"18","18012",2,0,0,0,1,0,0,0,1291,13
"11117","1801200250162022730501",0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0.75,0.25,0,NA,0,0,0,0,1,0,0,"18","18012",2,0,0,0,1,0,0,0,1404,13
"11118","1801200250162029720101",0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0.333333333333333,0.666666666666667,0,"ISSSTE",0,0,0,0,0,0,1,"18","18012",2,0,0,0,1,0,0,0,449,13
"11119","1801200250162029720402",0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0.75,0.5,0,"Otro",0,0,0,0,0,0,1,"18","18012",2,0,0,1,0,0,0,0,1240,13
"11120","1801200250162029730101",0,1,0,0,0,0,0,1,1,0,1,1,2,1,0,1,0,1,0.6,0.4,0,NA,0,0,0,0,0,1,0,"18","18012",2,0,0,0,0,1,0,0,566,13
"11121","1801200250162029730301",1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0.5,0.25,0,"IMSS",0,0,0,0,0,1,0,"18","18012",2,0,0,0,0,1,0,0,2146,13
"11122","1801300010117008710101",0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0.333333333333333,0.666666666666667,0,"Otro",0,0,0,0,0,0,1,"18","18013",2,0,0,0,0,1,0,0,449,26
"11123","1801300010117008720101",0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0.333333333333333,0.333333333333333,0,"IMSS",0,0,0,0,0,1,0,"18","18013",2,0,0,0,1,0,0,0,449,26
"11124","1801300010117008720102",0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,"IMSS",0,0,0,0,0,1,0,"18","18013",2,0,0,0,0,0,0,0,566,26
"11125","1801300010117008720201",0,0,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0.666666666666667,0.333333333333333,1,"IMSS",0,0,0,0,1,0,0,"18","18013",2,0,0,0,0,1,0,0,2237,26
"11126","1801300010117011740401",0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0.5,0,0,NA,1,1,0,0,0,1,0,"18","18013",2,0,0,0,1,0,0,0,1240,26
"11127","1801300010117011750301",0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0.5,0.5,0,"IMSS",0,0,0,1,0,0,0,"18","18013",2,0,0,0,0,1,0,0,2146,26
"11128","1801300010117011750302",0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0.5,0.5,0,"IMSS",1,0,0,0,0,1,0,"18","18013",2,0,0,0,0,1,0,0,1568,26
"11129","1801300010117011750401",0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0.333333333333333,0,0,"IMSS",1,1,0,0,0,1,0,"18","18013",2,0,0,0,1,0,0,0,1262,26
"11130","1801300010117013720201",0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0.5,0,1,"Otro",1,1,0,0,0,1,0,"18","18013",2,0,0,1,0,0,0,0,1291,26
"11131","1801300010117013740201",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,NA,0,0,0,0,0,1,0,"18","18013",2,0,0,1,0,0,0,0,1291,26
"11132","1801300010117013740501",0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,1,0.666666666666667,0.333333333333333,1,NA,0,1,0,0,0,0,1,"18","18013",2,0,0,1,0,0,0,0,1404,26
"11133","1801300010117013740502",0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,1,NA,0,0,0,0,0,0,1,"18","18013",2,0,0,1,0,0,0,0,1404,26
"11134","1801500010145004710201",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.5,0.25,0,NA,1,0,0,0,0,0,1,"18","18015",2,1,0,0,0,0,0,0,1291,9
"11135","1801500010145004750401",0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,1,1,0.333333333333333,0.333333333333333,0,NA,1,0,0,0,0,0,1,"18","18015",2,0,0,0,1,0,0,0,2146,9
"11136","1801500010145007760501",0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0.25,0.5,0,"IMSS",1,0,0,0,0,0,1,"18","18015",2,0,0,1,0,0,0,0,1404,9
