"","folio","index","sex","ethnicity","birth_region","father_educ","mother_educ","father_ocup"
"4456","090020001081A024290401",2.32178089925598,1,0,6,11,6,"04"
"4457","0900200010843004850201",4.71740689928586,0,0,6,6,9,"02"
"4458","0900200010843004850301",3.62576887260677,0,0,6,0,12,"03"
"4459","0900200010843004860101",-2.1856308689271,1,0,6,4,6,"09"
"4460","0900200010843006860401",3.94877908720204,0,0,6,0,0,"08"
"4461","0900200010843006860501",3.56741341530385,0,0,6,0,0,"08"
"4462","0900200010843016850101",6.18188730664915,1,0,6,0,0,"NT"
"4463","0900200010843016860301",0.0638149797232583,0,1,6,0,6,"NT"
"4464","0900200010843016870202",4.55180409577564,0,0,6,0,0,"07"
"4465","0900200010985008910203",5.33491634761836,0,0,4,6,6,"08"
"4466","0900200010985008910301",6.04500959608419,0,0,4,6,6,"08"
"4467","0900200010985008920101",-1.02427472112443,1,0,6,5,5,"07"
"4468","0900200010985008930101",2.40744428469455,1,0,6,3,3,"08"
"4469","0900200010985018910301",1.90465664772619,0,0,6,9,9,"NT"
"4470","0900200010985022910201",-4.13882655250881,0,0,6,6,6,"07"
"4471","0900200010985022910401",2.58915137009022,1,1,6,3,6,"04"
"4472","0900200010985022930401",-4.72388147458417,0,0,6,6,6,"07"
"4473","0900200010985022930501",-3.072334930762,1,0,6,0,6,"NT"
"4474","0900200011023008970501",2.63516946906529,1,0,6,12,12,"NT"
"4475","0900200011023008980201",2.68239966763529,0,0,6,6,9,"08"
"4476","0900200011023008990201",3.68615009263284,0,0,6,0,9,"NT"
"4477","0900200011023009970301",-2.67222530993145,0,0,6,12,6,"NT"
"4478","0900200011023009980501",1.07089175433198,1,0,6,0,6,"NT"
"4479","0900200011023009990101",-0.43358712719671,1,0,4,1,5,"08"
"4480","0900200011023020970201",3.56863223767184,1,0,4,0,16,"04"
"4481","0900200011023020980201",1.50613129321201,0,0,6,4,5,"04"
"4482","0900200011023020990401",1.27162975269223,0,0,6,6,6,"09"
"4483","0900200011095001030202",-1.99331944153164,0,0,6,6,6,"07"
"4484","0900200011095001040501",3.39303847866755,1,0,6,6,6,"NT"
"4485","0900200011095001050301",-2.55935535980502,1,0,6,6,9,"08"
"4486","0900200011095012030101",-2.1473607952871,1,0,4,5,5,"08"
"4487","0900200011095012040101",1.25065901904349,1,0,4,6,0,"06"
"4488","0900200011095012050201",3.52758559391766,0,0,6,6,4,"06"
"4489","0900200011095023030401",1.38336659386286,0,0,4,9,9,"05"
"4490","0900200011095023040401",4.31615996920262,0,0,6,0,12,"NT"
"4491","0900200011095023040501",3.32639884570282,1,0,6,0,6,"NT"
"4492","0900200011131006090501",5.1159914526646,1,0,6,12,6,"04"
"4493","0900200011131006100201",0.838306597931712,0,1,6,0,0,"06"
"4494","0900200011131006110401",5.62230959358264,0,0,6,8,9,"07"
"4495","0900200011131027090301",4.54429889163412,1,0,6,9,9,"02"
"4496","0900200011131027100201",5.53629468946298,0,0,6,17,9,"02"
"4497","0900200011131027110201",4.0388687427533,0,0,4,2,4,"04"
"4498","0900200011131030090101",5.04141288021569,1,0,6,9,6,"03"
"4499","0900200011131030100301",5.39717448000886,1,0,6,17,12,"01"
"4500","0900200011131030110401",4.8428332677014,1,0,6,9,9,"04"
"4501","0900200011150001150201",1.61868796161771,0,1,4,3,1,"09"
"4502","0900200011150001160201",5.30217266361122,0,0,6,13,6,"09"
"4503","0900200011150001170201",2.09726451785662,0,0,6,9,6,"07"
"4504","0900200011150002150101",-1.40478185581578,1,0,6,0,0,"06"
"4505","0900200011150002160101",-2.08116801232399,1,0,6,0,0,"NT"
"4506","0900200011150002170401",-1.46372346383625,1,0,6,3,0,"09"
"4507","0900200011150004150202",2.96836535082496,0,1,4,9,6,"08"
"4508","0900200011150004160301",1.05702652907491,1,1,4,0,9,"NT"
"4509","0900200011150004170501",-0.187509640960568,1,0,6,0,4,"NT"
"4510","090030001008A012330101",3.37491415500711,1,1,6,6,0,"07"
"4511","090030001008A012340101",2.54714086695509,1,0,6,17,12,"02"
"4512","090030001008A012350501",5.73962081039492,1,0,6,9,6,"07"
"4513","090030001008A014330201",3.98657700608732,0,0,6,9,6,"NT"
"4514","090030001008A014340401",6.57817130898022,1,0,6,17,9,"02"
"4515","090030001008A014350501",6.71389373980232,1,0,4,0,9,"NT"
"4516","090030001008A021330201",4.40642490053961,0,0,6,12,12,"02"
"4517","090030001008A021340301",5.30558821795567,0,0,6,17,16,"02"
"4518","090030001008A021350301",6.1766508058901,1,0,6,17,16,"04"
"4519","0900300010094006330101",4.65633295611971,1,0,6,16,16,"02"
"4520","0900300010094006340401",4.74907102306705,1,0,6,17,17,"05"
"4521","0900300010094006350301",6.1766508058901,1,0,6,16,12,"NT"
"4522","0900300010094009330501",6.06325265332359,1,0,6,16,9,"NT"
"4523","0900300010094009340101",4.40275231145653,1,0,6,17,12,"03"
"4524","0900300010094009340201",4.91807551667536,0,0,6,12,12,"08"
"4525","0900300010094012330201",4.36216402129772,0,0,6,17,12,"NT"
"4526","0900300010094012350301",4.43819821910433,1,0,6,17,12,"NT"
"4527","0900300010094012350401",4.75274361215014,1,0,6,12,12,"NT"
"4528","0900300010107010330101",3.95237979902385,1,0,6,16,12,"NT"
"4529","0900300010107010340201",6.84491685930868,0,0,6,0,12,"02"
"4530","0900300010107010350101",4.92025149925651,1,0,6,12,12,"04"
"4531","0900300010107028330401",4.88097747816101,1,0,6,0,16,"NT"
"4532","0900300010107028330501",1.86480214628447,1,0,4,15,0,"04"
"4533","0900300010107028340202",0.827856164145784,0,0,6,17,17,"02"
"4534","0900300010107028350301",3.62576887260677,0,0,6,12,12,"08"
"4535","0900300010107035340401",2.12405326012791,1,0,6,0,9,"NT"
"4536","0900300010107035350101",4.74642261167096,1,0,6,0,15,"NT"
"4537","090030001015A001330101",4.42868167900031,1,0,4,17,17,"01"
"4538","090030001015A001340101",5.47471650723041,1,1,6,6,6,"08"
"4539","090030001015A001360201",5.36639744197369,0,0,6,12,12,"08"
"4540","090030001015A010330301",6.20546721521645,0,0,6,17,18,"04"
"4541","090030001015A010340301",4.46483864584952,0,0,6,9,9,"09"
"4542","090030001015A010360201",4.7537109586169,0,0,6,16,16,"04"
"4543","090030001015A025330401",5.66301030597304,0,0,6,12,12,"09"
"4544","090030001015A025340501",4.36989092499577,1,1,4,6,4,"07"
"4545","090030001015A025360501",1.64963837125392,1,0,6,15,15,"NT"
"4546","0900300010183002360101",-0.435791472570177,1,0,4,5,6,"05"
"4547","0900300010183002360202",3.88466937417493,0,0,6,12,9,"99"
"4548","0900300010183015360101",4.34750025093423,1,0,6,0,0,"05"
"4549","0900300010183015360201",6.15948353195755,0,0,6,12,12,"07"
"4550","0900300010183015360401",1.30038597021181,1,0,6,0,0,"03"
"4551","0900300010183015360501",3.58353858091993,1,0,6,0,0,"06"
"4552","0900300010183028360201",2.84369057329071,0,0,6,9,9,"99"
"4553","0900300010183028360301",3.86111527966392,1,0,6,0,12,"03"
"4554","0900300010183028360501",-1.36181703321427,1,0,6,0,6,"07"
"4555","0900300010249001330101",3.82567419991668,1,0,6,16,12,"02"
"4556","0900300010249001330201",4.77004352596381,0,0,6,12,12,"02"
"4557","0900300010249001330401",5.80441552985624,0,0,6,16,17,"02"
"4558","0900300010249001330501",5.89812049513215,1,0,4,9,12,"07"
"4559","0900300010249001360101",5.33807721636511,1,0,6,12,12,"04"
"4560","0900300010249009330201",6.3937568098309,0,0,6,15,14,"04"
"4561","0900300010249009330301",5.33807721636511,0,0,6,16,16,"02"
"4562","0900300010249013330201",5.45463013971077,0,0,6,0,9,"NT"
"4563","0900300010249013330501",5.2311833325889,1,0,6,12,9,"04"
"4564","0900300010291005330201",3.49293848587988,0,0,6,9,0,"NT"
"4565","0900300010291005330501",5.77465395019629,1,0,6,16,16,"NT"
"4566","0900300010291005360301",4.52978448115752,1,0,6,12,12,"09"
"4567","0900300010291010330101",0.35898454510923,1,0,6,0,6,"NT"
"4568","0900300010291010330201",1.60248818102156,0,0,6,9,9,"04"
"4569","0900300010291010330301",2.45477085945713,1,0,6,12,6,"02"
"4570","0900300010291023330101",1.85198985594429,1,1,6,6,3,"07"
"4571","0900300010291023330401",-0.664416947189536,0,1,4,8,6,"04"
"4572","0900300010291023330402",4.7956203071217,1,0,6,9,8,"07"
"4573","0900300010573010330101",-0.07776852328475,1,0,6,9,6,"07"
"4574","0900300010573010340101",3.44779049048202,1,0,6,0,0,"NT"
"4575","0900300010573010350201",4.76429466891615,0,0,6,9,6,"09"
"4576","0900300010573035330201",1.76609995433871,0,0,6,0,6,"NT"
"4577","0900300010573035340301",3.56863223767184,0,0,6,12,12,"09"
"4578","0900300010573035350301",4.52978448115752,1,0,6,11,12,"09"
"4579","0900300010573062330401",4.8428332677014,1,1,4,6,5,"04"
"4580","0900300010573062340401",4.70403404506852,1,0,6,6,6,"09"
"4581","0900300010573062350501",4.13109402826544,1,1,4,0,3,"NT"
"4582","0900300010605015330101",3.79412230272262,1,0,4,12,9,"02"
"4583","0900300010605015340101",4.42004419709639,1,1,6,6,3,"07"
"4584","0900300010605015360201",3.94256317276789,0,0,6,6,5,"04"
"4585","0900300010605015360401",4.66494236141164,0,0,6,6,12,"08"
"4586","0900300010605017330201",5.50055581425019,0,0,6,9,9,"04"
"4587","0900300010605017340301",5.30708482445761,0,0,6,9,9,"08"
"4588","090030001061A008330501",-0.185110819679657,1,1,6,0,0,"09"
"4589","090030001061A008340501",-3.09338481731819,1,0,6,5,0,"04"
"4590","090030001061A008360301",4.65266036703662,0,0,6,12,11,"NT"
"4591","090030001061A015330201",-1.75950488834149,0,0,4,0,0,"99"
"4592","090030001061A015340101",3.73680333034905,1,0,6,0,9,"NT"
"4593","090030001061A015360101",-1.38680079457772,1,1,6,0,0,"09"
"4594","090030001061A021330401",6.5567976554203,1,0,6,16,15,"05"
"4595","090030001061A021340201",-3.2637431990619,0,0,6,0,5,"09"
"4596","090030001061A021360201",-1.37943260833627,0,0,6,0,0,"NT"
"4597","0900300010624013330101",0.820621922822736,1,1,4,9,6,"08"
"4598","0900300010624013340101",0.867827742860324,1,0,6,12,9,"02"
"4599","0900300010624013350201",0.0476529475398308,0,0,4,6,6,"08"
"4600","0900300010624015330201",4.47618846459579,0,0,6,6,9,"07"
"4601","0900300010624015340301",4.39122778777004,0,0,6,0,0,"NT"
"4602","0900300010624015350301",3.56863223767184,0,0,6,12,12,"05"
"4603","0900300010624026330401",3.11326357986643,1,0,6,12,6,"08"
"4604","0900300010624026340401",2.07797191501966,1,0,6,12,6,"07"
"4605","0900300010624026350501",-0.30981184938118,1,0,6,6,5,"07"
"4606","0900300010639024330101",-0.652709911864528,1,0,6,0,6,"NT"
"4607","0900300010639024340201",3.1326524985553,0,0,4,0,0,"NT"
"4608","0900300010639024350401",-1.48609950223459,1,0,6,9,8,"NT"
"4609","0900300010639053330201",1.77129158371674,0,1,6,0,0,"04"
"4610","0900300010639053340101",0.604540535056835,1,0,6,0,6,"NT"
"4611","0900300010639053350501",1.72605709483141,1,0,6,12,12,"04"
"4612","0900300010639054330301",1.98812877339866,1,0,6,9,0,"02"
"4613","0900300010639054340401",1.4005864781878,1,0,6,9,6,"NT"
"4614","0900300010639054350501",-0.36539376116753,1,0,6,12,12,"07"
"4615","0900300010821003330501",5.0118377613097,1,0,6,0,9,"NT"
"4616","0900300010821003360101",5.16299321266284,1,0,6,0,3,"09"
"4617","0900300010821003360201",3.84258934055884,0,0,6,6,0,"03"
"4618","0900300010821003360501",2.44128351171591,1,0,6,0,0,"07"
"4619","0900300010821014360201",3.36394423275695,0,0,4,9,6,"04"
"4620","0900300010821014360301",2.12048671029699,1,0,6,16,16,"NT"
"4621","0900300010821014360401",5.57509663300294,1,0,6,12,9,"02"
"4622","0900300010821025360101",2.63566593577121,1,0,6,0,6,"NT"
"4623","0900300010821025360201",2.85044400269232,0,0,6,12,12,"07"
"4624","0900300010821025360202",3.44229715463568,0,0,6,0,0,"07"
"4625","0900300010821025360301",1.73728354501237,0,0,6,0,12,"NT"
"4626","0900300010963007330301",-1.78295509809789,0,0,6,9,8,"99"
"4627","0900300010963007340101",5.57509663300294,1,0,6,9,9,"09"
"4628","0900300010963007340201",5.11775141536993,0,0,6,0,0,"07"
"4629","0900300010963007340302",4.46483864584952,1,0,6,12,9,"04"
"4630","0900300010963007340401",5.68686487812177,0,1,6,9,9,"08"
"4631","0900300010963010330401",5.66301030597304,0,0,6,12,6,"03"
"4632","0900300010963010330501",3.39680561921771,1,1,6,0,0,"09"
"4633","0900300010963010350201",2.16081329063479,0,0,6,9,6,"08"
"4634","0900300010963017350102",2.988492982477,1,0,6,6,3,"07"
"4635","0900300010978008330101",3.53821015111367,1,1,4,0,6,"NT"
"4636","0900300010978008340201",4.69043360224165,0,0,4,6,9,"05"
"4637","0900300010978008350101",2.77546662843597,1,1,6,9,6,"07"
"4638","0900300010978009330201",5.39422148386452,0,0,6,17,12,"02"
"4639","0900300010978009340301",3.52016519983561,0,0,6,0,0,"09"
"4640","0900300010978009350301",3.56863223767184,0,0,6,12,12,"05"
"4641","0900300010978017330401",5.57509663300294,1,1,6,0,6,"06"
"4642","0900300010978017340401",5.62230959358264,1,1,6,6,6,"09"
"4643","0900300010978017350501",-0.416402553881306,1,1,6,0,0,"NT"
"4644","0900300011073002330201",4.56097779331029,0,0,6,15,9,"02"
"4645","0900300011073002330202",5.26553327020295,0,0,6,16,15,"02"
"4646","0900300011073002360501",6.0313997610616,1,0,6,6,9,"08"
"4647","0900300011073004330101",-1.45918614927612,1,0,6,0,9,"NT"
"4648","0900300011073004330102",4.34750025093423,1,0,6,0,0,"NT"
"4649","0900300011073004360301",5.30558821795567,0,0,6,0,17,"NT"
"4650","0900300011073011360401",6.44248663185428,1,0,6,12,9,"08"
"4651","0900300011073011360402",5.73522546420709,1,0,6,9,12,"05"
"4652","0900300011073011360501",6.07319245444207,1,1,4,6,5,"09"
"4653","0900300011124016330101",-0.208756862571768,1,1,4,0,0,"NT"
"4654","0900300011124016340201",-0.896224060445006,0,0,6,9,9,"NT"
"4655","0900300011124016350301",-0.787904995188287,1,0,6,0,12,"NT"
"4656","0900300011124027330401",1.14095180698218,1,0,6,6,6,"09"
"4657","0900300011124027340101",1.85346037253535,1,0,6,12,9,"07"
"4658","0900300011124027350301",0.0690821112101734,1,0,6,9,6,"05"
"4659","0900300011124028330201",1.62039047948861,0,0,6,12,9,"04"
"4660","0900300011124028340201",-2.34019855700661,0,0,6,6,9,"09"
"4661","0900300011124028350501",-0.216639896566043,1,0,6,12,9,"04"
"4662","0900300011158005330101",-0.913389116665396,1,0,6,9,6,"09"
"4663","0900300011158005330301",2.89701733781986,1,0,6,12,9,"04"
"4664","0900300011158005340101",4.39122778777004,1,1,6,9,6,"08"
"4665","0900300011158005350201",5.04258792291919,0,0,6,9,9,"04"
"4666","0900300011158026330201",1.77725512372691,0,0,6,9,9,"07"
"4667","0900300011158026340201",4.57731842855845,0,0,6,0,9,"NT"
"4668","0900300011158026350401",6.44248663185428,1,0,4,9,6,"08"
"4669","0900300011158029330401",4.72788861721724,1,0,6,0,6,"NT"
"4670","0900300011158029340501",4.32480006653782,1,0,6,0,0,"09"
"4671","0900300011247022330201",6.46634120400301,0,0,6,12,12,"04"
"4672","0900300011247022340301",4.43602223652318,1,0,6,17,17,"02"
"4673","0900300011247022360101",5.81020682216205,1,0,6,16,16,"06"
"4674","0900300011247030330101",5.50055581425019,1,0,6,12,12,"NT"
"4675","0900300011247030340201",6.53492781814262,0,0,6,12,12,"08"
"4676","0900300011247030360401",3.03037927206728,0,0,6,15,13,"99"
"4677","0900300011247048330501",0.640690298321993,1,0,4,0,12,"99"
"4678","0900300011247048340201",5.39204550128336,0,0,6,17,12,"07"
"4679","0900300011247048360502",0.511440693941404,0,0,6,17,16,"99"
"4680","0900300011374001330101",5.42154934203758,1,0,6,12,12,"02"
"4681","0900300011374001340201",5.42154934203758,0,0,6,9,12,"05"
"4682","0900300011374001350201",5.47471650723041,0,0,6,12,12,"04"
"4683","0900300011374026330201",5.78144605735126,0,0,6,12,9,"04"
"4684","0900300011374026340301",5.30558821795567,1,0,6,12,12,"04"
"4685","0900300011374026350401",6.44248663185428,1,0,6,9,9,"08"
"4686","0900300011374029330101",5.8286033734154,1,1,6,9,6,"08"
"4687","0900300011374029340501",4.11269747701209,1,1,4,0,3,"07"
"4688","0900300011374029350501",4.35795786270339,1,1,6,0,2,"07"
"4689","0900300011444009330101",6.31577101534421,0,0,6,12,9,"08"
"4690","0900300011444009340101",5.59895120515167,1,0,6,6,6,"07"
"4691","0900300011444009350201",6.31577101534421,0,0,6,12,12,"02"
"4692","0900300011444020330401",5.59895120515167,1,0,6,9,9,"04"
"4693","0900300011444020340501",4.27207436574647,1,1,4,0,5,"06"
"4694","0900300011444020350501",5.0118377613097,1,0,6,12,9,"05"
"4695","0900300011444022330201",3.25716490479913,0,0,6,12,9,"02"
"4696","0900300011444022340201",5.50946301500768,0,0,6,12,12,"03"
"4697","0900300011444022350301",6.1766508058901,0,0,6,0,0,"08"
"4698","0900300011478008340101",5.55074587713645,1,1,4,6,6,"09"
"4699","0900300011478008350101",1.68955715419789,1,0,6,9,6,"07"
"4700","0900300011478008350201",2.63882733757066,0,0,6,12,12,"09"
"4701","0900300011478018340401",5.64517179829584,1,1,6,9,9,"07"
"4702","0900300011478018350301",4.39122778777004,1,0,6,9,12,"08"
"4703","0900300011478018350501",3.41464579494652,1,1,6,0,0,"07"
"4704","0900300011478026330201",2.76288775340193,0,0,6,0,9,"NT"
"4705","0900300011478026340401",3.78749763230173,1,1,6,6,6,"09"
"4706","0900300011478026350501",5.19548692779811,1,1,6,3,6,"09"
"4707","0900300011529001330101",5.77192516850207,1,0,6,12,12,"04"
"4708","0900300011529001340101",6.3937568098309,1,0,6,15,17,"04"
"4709","0900300011529001350201",5.04258792291919,0,0,6,9,9,"04"
"4710","0900300011529003330201",6.28893934088892,0,0,6,16,12,"07"
"4711","0900300011529003340201",5.30926080703876,0,0,6,12,12,"01"
"4712","0900300011529003350301",5.30558821795567,0,0,6,0,17,"NT"
"4713","0900300011529044330401",5.71137089205836,1,0,4,12,17,"01"
"4714","0900300011529044340501",4.96119474089232,0,0,6,0,12,"NT"
"4715","0900300011529044350501",6.65870408604228,1,0,4,6,9,"04"
"4716","0900300011590002330101",2.94889525491817,1,0,6,9,12,"02"
"4717","0900300011590002340501",2.62204663921443,1,0,4,9,6,"04"
"4718","0900300011590002350301",2.65920485680526,0,0,6,12,15,"08"
"4719","0900300011590004330201",5.8286033734154,0,0,6,17,12,"05"
"4720","0900300011590004340501",1.62627707846809,1,0,6,12,9,"07"
"4721","0900300011590004350301",2.86705289048915,1,0,4,9,12,"05"
"4722","0900300011590024330401",2.31390215157855,1,0,6,12,9,"NT"
"4723","0900300011590024340101",4.90993133068772,1,0,6,12,12,"04"
"4724","0900300011590024350202",2.15504801337586,0,0,6,9,9,"NT"
"4725","0900300011656008330101",1.60899728532455,1,0,6,9,9,"02"
"4726","0900300011656008340201",4.46701462843068,0,0,6,12,9,"05"
"4727","0900300011656008350201",5.04626051200228,0,0,6,12,9,"05"
"4728","0900300011656030330201",2.69181020327062,0,0,6,0,9,"NT"
"4729","0900300011656030340101",-1.80265932849896,1,0,6,0,9,"NT"
"4730","0900300011656030350301",0.820685475005746,1,0,6,6,9,"07"
"4731","0900300011656032330401",3.74374794034347,1,0,6,9,9,"09"
"4732","0900300011656032340501",-0.266187551558533,1,1,6,6,5,"07"
"4733","0900300011656032350501",4.6001145692851,1,0,6,17,12,"04"
"4734","0900400010091009150301",-2.64246586688572,0,0,6,0,0,"05"
"4735","0900400010091009160301",2.89465313281085,0,0,6,6,6,"04"
"4736","0900400010091009170201",-0.22809793111937,0,0,6,0,0,"07"
"4737","0900400010091025150201",-5.18856730817193,0,0,6,0,0,"NT"
"4738","0900400010091025160101",3.30924960945931,1,0,6,16,9,"01"
"4739","0900400010091025170201",-1.05560367855825,0,0,6,6,5,"07"
"4740","0900400010091042150101",-2.45634553063724,1,0,6,0,6,"07"
"4741","0900400010091042160501",5.97184406739624,0,1,4,12,0,"04"
"4742","0900400010091042170401",3.5863890717743,1,0,6,0,6,"NT"
"4743","090040001027A002210101",3.3033673837975,1,0,3,0,2,"06"
"4744","090040001027A002220201",3.32378642361805,0,1,6,0,6,"05"
"4745","090040001027A002230301",3.74468207802648,1,0,6,0,12,"04"
"4746","090040001027A009210101",1.4676686929791,1,0,6,0,3,"07"
"4747","090040001027A009220401",4.03129659913515,1,0,6,4,6,"09"
"4748","090040001027A009230501",0.56363739719985,0,0,6,4,0,"07"
"4749","090040001027A023210201",-0.176442013958936,0,0,6,2,9,"07"
"4750","090040001027A023220501",4.05740813374783,1,0,6,9,9,"05"
"4751","090040001027A023230301",1.11700342040034,1,0,6,2,6,"06"
"4752","0900400010299001270201",1.55993369424165,0,0,6,5,2,"07"
"4753","0900400010299001280201",0.181871483627431,0,0,6,0,0,"06"
"4754","0900400010299001290101",2.99438895733762,1,0,6,0,3,"07"
"4755","0900400010299017270301",5.5258989375522,0,0,6,6,1,"NT"
"4756","0900400010299017280401",4.81569469060679,1,0,6,9,6,"08"
"4757","0900400010299017290101",0.414626798098746,1,1,6,0,3,"07"
